ean,title,brand,category,price,promo_price,available,seller_type
3666085213727,Lisseur 2 en 1 : Lisse et boucle collection Barbie DEMELISS,DEMELISS,Beauté et Santé,34.99,,True,carrefour
3666085213734,Sèche cheveux Collection Barbie DEMELISS,DEMELISS,Beauté et Santé,29.99,,True,carrefour
3666085213758,Brosse soufflante 2 en 1 : Sèche et coiffe collection Barbie DEMELISS,DEMELISS,Beauté et Santé,59.99,,True,carrefour
3700206739786,Lisseur demeliss titanium bleu SAINT ALGUE,SAINT ALGUE,Beauté et Santé,69.99,,True,carrefour
3700206739922,Lisseur Demeliss Titanium SAINT ALGUE,SAINT ALGUE,Beauté et Santé,59.99,,True,carrefour
3700206739946,Fer à boucler Demeliss Waves SAINT ALGUE,SAINT ALGUE,Beauté et Santé,44.99,,True,carrefour
3700476033362,Coffret Massage 3 pièces ALOYA,ALOYA,Beauté et Santé,14.99,,True,carrefour
3700476034161,Massage Glace Visage,,Beauté et Santé,5.99,,True,carrefour
3700476034178,Kit Gua Sha et Rouleau Massage ALOYA,ALOYA,Beauté et Santé,9.99,,True,carrefour
3700476034192,Kit de Massage - Boule de massage et Masseur 4 points,,Beauté et Santé,12.99,,True,carrefour
3700476034208,Coussin Chauffant Noyau de Cerise - Taie Amovible,,Beauté et Santé,14.99,,True,carrefour
3700476034215,Main de Massage Vibrante,,Beauté et Santé,9.99,,True,carrefour
3700476035007,Coffret Massage 4 en 1 ALOYA,ALOYA,Beauté et Santé,12.99,,True,carrefour
3700476035014,Coffret Madothérapie Bois 4 en 1,,Beauté et Santé,29.99,,True,carrefour
3700476035069,Masque Anti Migraine ALOYA,ALOYA,Beauté et Santé,12.99,,True,carrefour
3700902209828,Sèche cheveux MDHAIRF1BLC MEDEK,MEDEK,Beauté et Santé,49.99,,True,carrefour
3700902209835,Brosse soufflante MDZY9 MEDEK,MEDEK,Beauté et Santé,79.99,,True,carrefour
3700902209842,Sèche cheveux MDHAIRF1NR MEDEK,MEDEK,Beauté et Santé,49.99,,True,carrefour
3700902210046,Brosse soufflante MDZ910 MEDEK,MEDEK,Beauté et Santé,69.99,,True,carrefour
3701056399595,Tondeuse multifonctions Infinite Styler 39959 JEAN LOUIS DAVID,JEAN LOUIS DAVID,Beauté et Santé,27.99,,True,carrefour
3701056399618,Tondeuse barbe et cheveux JLD-39961 JEAN LOUIS DAVID,JEAN LOUIS DAVID,Beauté et Santé,59.99,,True,carrefour
3701056399694,Lisseur vapeur Vapor Styler JEAN LOUIS DAVID,JEAN LOUIS DAVID,Beauté et Santé,34.99,,True,carrefour
4008496651351,Tondeuse nez/oreilles REMINGTON,REMINGTON,Beauté et Santé,14.99,,True,carrefour
4015110007517,Tondeuse multifonctions 9855-1216 WAHL,WAHL,Beauté et Santé,19.99,,True,carrefour
4210201436409,Hydropulseur rechargeable Aqua Care 4 ORAL B,ORAL B,Beauté et Santé,99.99,,True,carrefour
4211125103767,Set Manucure et Pedicure MP 1R BEURER,BEURER,Beauté et Santé,44.99,,True,carrefour
4211125104870,Brosse à dent Electrique SC 30 BEURER,BEURER,Beauté et Santé,29.99,,True,carrefour
4211125104924,Brosse à dents Electrique TB 15 BEURER,BEURER,Beauté et Santé,19.99,,True,carrefour
4211125575007,IPL 5800 Pure Kin Pro BEURER,BEURER,Beauté et Santé,119.99,,True,carrefour
4211125584177,Nettoyeur de pores  FC 41 - 58417 - Blanc/Violet BEURER,BEURER,Beauté et Santé,24.99,,True,carrefour
4211125605032,Sauna facial FS 60  BEURER,BEURER,Beauté et Santé,59.99,,True,carrefour
4211125605506,Brosse visage rotative BEURER,BEURER,Beauté et Santé,24.99,,True,carrefour
4211125616120,Lampe à infra-rouge - IL35  BEURER,BEURER,Beauté et Santé,63.99,,True,carrefour
4211125644130,Coussin de massage Shiatsu - MG135 - Gris BEURER,BEURER,Beauté et Santé,54.99,,True,carrefour
4211125645021,Appareil de massage des pieds - FM39 BEURER,BEURER,Beauté et Santé,79.99,,True,carrefour
4895271300616,Brosse de massage cuir chevelu WMC01 RENPHO,RENPHO,Beauté et Santé,69.99,,True,carrefour
4897122205354,Masque oculaire Eyespa Pods G009 Blanc RENPHO,RENPHO,Beauté et Santé,89.99,,True,carrefour
4897122208386,Pèse personne Connecté Blanc - PEU-R-A031-BK RENPHO,RENPHO,Beauté et Santé,29.99,,True,carrefour
4987176183385,Rasoir électrique Series 5 + SmartCare Center BRAUN,BRAUN,Beauté et Santé,174.99,,True,carrefour
4987176251046,Tondeuse cheveux & barbe HC5530 BRAUN,BRAUN,Beauté et Santé,41.99,,True,carrefour
